Employee_ID,Department,Job_Role,Gender,Age,Experience_Years,Monthly_Salary,Performance_Rating,Work_Hours_Per_Week,Training_Hours,Attrition,Job_Satisfaction
EMP06444,HR,Analyst,Female,21,18,62814.1,3,32,67,No,3
EMP06445,Finance,Consultant,Female,27,19,49883.37,2,60,42,No,3
EMP06446,HR,Analyst,Female,36,23,135768.14,5,41,87,No,4
EMP06447,HR,Developer,Female,33,26,105474.42,4,30,39,No,2
EMP06448,IT,Executive,Male,54,28,79849.31,4,34,30,Yes,2
EMP06449,HR,Manager,Male,35,23,131042.46,2,37,55,Yes,4
EMP06450,Sales,Consultant,Female,59,5,166246.66,3,60,65,Yes,3
EMP06451,IT,Manager,Female,58,1,117836.45,3,57,27,No,4
EMP06452,Finance,Executive,Male,35,1,93199.34,3,48,96,No,4
EMP06453,Finance,Manager,Female,38,8,77102.84,2,61,73,No,4
EMP06454,HR,Consultant,Female,48,2,51388.27,5,56,5,No,2
EMP06455,Marketing,Analyst,Female,37,26,100763.22,3,65,83,No,3
EMP06456,Marketing,Consultant,Male,55,5,184239.78,3,62,90,Yes,3
EMP06457,Marketing,Analyst,Female,40,13,124347.83,1,62,4,No,3
EMP06458,Sales,Executive,Male,46,0,44596.54,1,51,82,No,5
EMP06459,IT,Analyst,Male,45,21,135169.82,4,40,50,No,5
EMP06460,HR,Analyst,Male,48,24,143710.38,5,54,23,No,5
EMP06461,Sales,Manager,Female,45,17,60311.22,2,64,15,No,4
EMP06462,Marketing,Developer,Female,32,21,69977.76,3,51,35,No,1
EMP06463,IT,Analyst,Female,31,17,182482.57,3,46,80,No,2
EMP06464,IT,Consultant,Female,24,13,199194.41,4,56,95,No,1
EMP06465,Finance,Manager,Male,56,26,43780.69,1,53,89,No,5
EMP06466,IT,Developer,Male,31,26,31707.63,2,30,79,No,2
EMP06467,HR,Analyst,Female,37,27,26952.34,2,63,14,Yes,5
EMP06468,Sales,Manager,Female,32,1,108309.7,3,54,25,No,5
EMP06469,Marketing,Consultant,Female,36,10,179070.35,1,40,75,No,3
EMP06470,Sales,Executive,Female,51,20,134869.46,3,65,69,No,3
EMP06471,HR,Executive,Male,21,10,155462.68,3,62,43,No,3
EMP06472,HR,Analyst,Female,30,20,139800.36,4,47,2,No,3
EMP06473,Sales,Consultant,Female,39,26,98346.66,4,63,37,Yes,2
EMP06474,Sales,Analyst,Female,41,25,166575.55,2,38,8,No,5
EMP06475,IT,Analyst,Female,44,29,56383.77,3,69,78,No,3
EMP06476,HR,Executive,Female,58,24,61137.78,5,35,72,No,4
EMP06477,HR,Consultant,Male,51,8,45406.89,4,60,2,No,5
EMP06478,Sales,Analyst,Female,28,2,115864.36,2,62,29,No,2
EMP06479,Finance,Developer,Female,57,6,122844.35,1,56,51,No,5
EMP06480,HR,Developer,Female,44,9,149812.22,3,38,89,No,3
EMP06481,Finance,Executive,Male,22,1,154002.07,1,50,17,No,5
EMP06482,Marketing,Analyst,Male,22,1,189623.09,4,44,99,No,1
EMP06483,Marketing,Executive,Male,44,7,168626.99,3,42,87,No,2
EMP06484,Finance,Analyst,Male,33,17,50347.98,1,46,61,No,5
EMP06485,Marketing,Executive,Male,37,10,21662.68,3,48,75,Yes,1
EMP06486,Sales,Analyst,Female,56,0,103347.49,2,54,32,Yes,4
EMP06487,Finance,Manager,Female,30,10,32236.52,4,46,11,No,2
EMP06488,HR,Developer,Female,59,23,34557.75,3,37,62,Yes,2
EMP06489,HR,Manager,Female,37,21,168303.13,2,41,87,No,2
EMP06490,Finance,Developer,Male,26,7,181261.33,4,35,31,Yes,5
EMP06491,IT,Developer,Male,36,16,138431.55,5,67,25,Yes,4
EMP06492,Marketing,Consultant,Female,35,3,40585.94,5,35,9,No,3
EMP06493,Marketing,Executive,Female,36,5,172524.95,3,51,8,Yes,2
EMP06494,Sales,Manager,Male,59,18,112329.76,1,39,82,No,2
EMP06495,HR,Developer,Male,21,7,57346.92,5,66,50,No,5
EMP06496,Sales,Developer,Female,35,5,58484.47,2,63,93,No,4
EMP06497,HR,Executive,Male,25,22,181900.64,3,30,33,No,3
EMP06498,Finance,Developer,Female,31,20,33858.04,5,59,87,Yes,3
EMP06499,Sales,Consultant,Male,45,21,142858.45,5,52,77,No,4
EMP06500,HR,Analyst,Female,22,21,41675.29,2,31,56,No,3
EMP06501,Sales,Executive,Male,51,17,85281.7,2,50,4,No,3
EMP06502,Marketing,Analyst,Male,22,12,185423.54,3,47,25,Yes,1
EMP06503,Sales,Manager,Female,49,24,152748.32,1,31,59,No,3
EMP06504,Sales,Analyst,Female,28,14,144541.5,3,38,93,No,3
EMP06505,HR,Executive,Female,42,15,43372.9,5,54,19,Yes,3
EMP06506,HR,Consultant,Female,32,23,171264.59,1,67,73,No,1
EMP06507,Marketing,Consultant,Male,49,2,52506.99,2,39,3,Yes,5
EMP06508,IT,Analyst,Male,57,27,28955.07,1,41,90,No,1
EMP06509,Marketing,Developer,Male,36,24,38787.18,4,68,96,No,5
EMP06510,HR,Manager,Male,27,28,99923.38,1,64,29,No,1
EMP06511,Finance,Manager,Female,59,23,195852.98,4,58,65,No,5
EMP06512,Finance,Analyst,Female,39,7,161590.6,1,51,68,Yes,2
EMP06513,IT,Manager,Male,47,13,154537.09,1,37,41,Yes,2
EMP06514,HR,Executive,Male,23,24,22503.25,3,43,52,No,5
EMP06515,Finance,Consultant,Female,38,9,163283.07,2,40,47,Yes,3
EMP06516,Marketing,Executive,Male,29,14,115734.17,3,65,76,No,2
EMP06517,HR,Developer,Female,44,1,42579.76,3,34,33,No,5
EMP06518,Finance,Analyst,Male,35,19,37695.16,3,32,52,Yes,4
EMP06519,Marketing,Analyst,Male,45,9,112784.53,5,35,26,No,1
EMP06520,Sales,Manager,Female,42,8,171262.99,4,65,18,Yes,1
EMP06521,Marketing,Analyst,Female,37,21,67733.0,5,42,64,Yes,4
EMP06522,IT,Analyst,Male,21,26,74716.66,2,51,52,No,2
EMP06523,Finance,Executive,Female,22,17,52720.22,2,39,81,Yes,4
EMP06524,Sales,Manager,Male,33,12,177613.6,3,32,21,No,1
EMP06525,Sales,Analyst,Male,53,3,56913.56,1,53,67,No,1
EMP06526,HR,Analyst,Male,57,3,83773.81,2,32,80,No,3
EMP06527,HR,Developer,Male,26,14,40189.31,1,52,37,No,2
EMP06528,Marketing,Consultant,Male,57,19,149346.62,4,56,90,No,2
EMP06529,Sales,Analyst,Male,23,24,50501.74,4,42,72,No,5
EMP06530,IT,Manager,Male,52,18,75876.51,4,57,63,No,3
EMP06531,Finance,Analyst,Male,54,11,198816.3,2,40,24,No,2
EMP06532,IT,Consultant,Female,23,8,165687.39,5,32,50,No,3
EMP06533,IT,Executive,Male,48,7,86228.95,4,61,16,No,2
EMP06534,Marketing,Manager,Female,58,3,29586.17,4,37,41,No,3
EMP06535,Finance,Executive,Male,40,16,168410.53,4,55,51,No,5
EMP06536,Marketing,Executive,Female,27,20,23719.34,4,43,50,No,4
EMP06537,Marketing,Developer,Female,25,20,73851.65,1,64,66,No,3
EMP06538,Marketing,Manager,Male,29,0,148202.65,4,31,37,No,4
EMP06539,Sales,Analyst,Male,49,13,139148.43,4,31,98,No,1
EMP06540,Marketing,Executive,Male,43,18,106071.34,2,55,97,No,3
EMP06541,Finance,Analyst,Female,39,9,70263.71,2,32,3,No,5
EMP06542,IT,Manager,Male,46,26,118416.26,5,60,70,No,2
EMP06543,IT,Consultant,Male,24,14,187498.02,2,50,92,No,2
EMP06544,Sales,Consultant,Male,56,27,87583.1,2,36,55,No,4
EMP06545,Sales,Analyst,Female,32,21,43295.34,1,37,60,No,5
EMP06546,HR,Analyst,Female,33,22,89489.25,5,66,50,Yes,5
EMP06547,Marketing,Analyst,Male,43,1,165031.2,4,65,64,No,3
EMP06548,HR,Consultant,Male,53,25,183223.66,3,62,72,No,3
EMP06549,HR,Executive,Male,42,20,164045.08,3,30,81,No,4
EMP06550,IT,Executive,Male,34,22,107432.8,3,30,38,No,1
EMP06551,IT,Analyst,Male,39,4,45087.23,4,67,27,No,5
EMP06552,IT,Executive,Male,32,22,57039.69,3,60,24,No,1
EMP06553,Marketing,Executive,Female,47,20,177383.83,5,50,36,No,4
EMP06554,Finance,Manager,Female,59,7,37709.15,3,30,40,No,3
EMP06555,IT,Manager,Female,35,11,52549.94,5,44,69,No,1
EMP06556,IT,Analyst,Male,54,7,122281.51,3,34,20,No,2
EMP06557,Marketing,Executive,Female,26,29,73604.37,3,34,3,No,1
EMP06558,HR,Analyst,Male,25,10,94497.7,2,57,48,No,3
EMP06559,HR,Manager,Male,48,19,52173.69,5,41,90,No,3
EMP06560,HR,Consultant,Female,54,27,147783.25,2,63,55,No,1
EMP06561,HR,Executive,Female,59,14,174257.45,1,59,94,No,4
EMP06562,Marketing,Executive,Male,45,6,107264.71,4,59,49,Yes,5
EMP06563,IT,Analyst,Male,39,8,20726.06,1,68,88,No,5
EMP06564,Finance,Manager,Female,41,23,61861.56,2,51,93,No,5
EMP06565,HR,Executive,Female,34,11,188996.19,4,60,40,Yes,5
EMP06566,Sales,Consultant,Female,34,6,175672.19,5,58,86,No,5
EMP06567,Sales,Manager,Female,52,9,98398.0,4,41,23,No,1
EMP06568,HR,Analyst,Female,42,29,23711.57,5,43,44,No,4
EMP06569,HR,Manager,Male,58,6,121903.93,1,62,99,No,1
EMP06570,IT,Developer,Female,39,12,107575.65,3,55,32,No,3
EMP06571,HR,Analyst,Female,47,23,39115.44,5,55,10,No,2
EMP06572,HR,Executive,Male,55,17,59306.48,4,61,45,No,4
EMP06573,HR,Executive,Female,37,23,154386.94,4,51,94,No,4
EMP06574,IT,Consultant,Female,39,28,117844.34,2,34,6,No,2
EMP06575,Marketing,Consultant,Male,34,25,158011.18,1,58,4,No,2
EMP06576,Sales,Consultant,Male,24,17,189722.35,4,30,61,No,2
EMP06577,IT,Consultant,Male,35,7,99558.03,5,65,86,Yes,4
EMP06578,Sales,Developer,Female,29,1,168619.45,5,67,92,No,4
EMP06579,Marketing,Executive,Male,22,17,173953.15,1,63,87,No,4
EMP06580,Sales,Developer,Female,27,23,66188.76,1,40,33,No,1
EMP06581,Finance,Manager,Female,33,28,21089.27,4,49,42,Yes,2
EMP06582,HR,Consultant,Female,48,26,198638.11,4,53,63,No,2
EMP06583,Marketing,Executive,Female,24,24,150800.55,5,61,75,No,5
EMP06584,IT,Developer,Male,44,1,109854.85,5,41,41,No,3
EMP06585,Sales,Developer,Female,52,29,107308.06,5,37,39,No,1
EMP06586,Finance,Executive,Female,29,20,122449.54,1,40,2,No,3
EMP06587,HR,Consultant,Male,38,17,93674.4,1,69,46,No,5
EMP06588,HR,Analyst,Female,47,23,125847.0,5,38,10,No,2
EMP06589,HR,Analyst,Female,23,6,124888.35,4,50,50,Yes,5
EMP06590,IT,Executive,Female,41,14,182765.38,2,62,2,No,1
EMP06591,IT,Consultant,Female,41,27,57868.22,5,32,13,No,2
EMP06592,HR,Consultant,Male,52,22,73322.37,4,36,0,No,3
EMP06593,IT,Developer,Female,27,10,37790.9,3,48,76,No,2
EMP06594,Marketing,Executive,Male,51,4,21054.34,5,51,8,No,3
EMP06595,IT,Executive,Female,32,21,160808.05,2,68,45,Yes,3
EMP06596,Sales,Manager,Male,58,23,120647.15,4,48,29,No,3
EMP06597,Sales,Developer,Female,21,16,89313.17,3,46,22,No,4
EMP06598,IT,Developer,Male,44,9,90092.07,3,65,30,No,4
EMP06599,Marketing,Manager,Female,55,7,137034.39,3,65,32,No,3
EMP06600,IT,Executive,Male,48,13,49198.57,5,67,95,No,3
EMP06601,Sales,Consultant,Female,22,26,169977.23,1,44,98,No,5
EMP06602,Sales,Developer,Male,53,2,192817.63,5,53,63,No,2
EMP06603,IT,Developer,Female,54,23,153352.76,5,40,52,No,4
EMP06604,IT,Analyst,Female,25,7,176363.55,2,40,91,No,4
EMP06605,Marketing,Consultant,Male,51,1,37990.3,3,40,40,No,1
EMP06606,Marketing,Analyst,Male,35,5,186399.79,2,57,37,No,1
EMP06607,HR,Executive,Female,31,9,107383.38,5,68,46,No,3
EMP06608,HR,Analyst,Male,56,8,33115.0,3,37,87,No,4
EMP06609,Marketing,Consultant,Male,47,24,39749.19,3,42,28,No,3
EMP06610,HR,Analyst,Female,51,8,61244.8,1,69,23,No,5
EMP06611,Marketing,Analyst,Male,59,8,122347.56,1,33,95,No,1
EMP06612,IT,Consultant,Male,43,1,167994.71,4,41,18,No,4
EMP06613,HR,Manager,Male,39,14,116014.49,5,62,22,No,5
EMP06614,Marketing,Executive,Female,31,11,117747.65,5,42,59,Yes,2
EMP06615,HR,Analyst,Male,48,13,146143.95,5,52,37,No,5
EMP06616,HR,Analyst,Male,48,18,35318.89,1,55,84,No,2
EMP06617,HR,Manager,Male,49,10,99365.81,5,44,59,No,5
EMP06618,Sales,Executive,Male,37,7,31559.84,5,38,2,Yes,3
EMP06619,IT,Analyst,Male,48,27,139562.87,5,40,73,No,4
EMP06620,Finance,Analyst,Male,34,7,39276.2,1,31,70,No,5
EMP06621,Finance,Consultant,Female,28,2,29296.63,1,69,6,No,2
EMP06622,Sales,Executive,Female,45,11,149647.4,1,60,66,Yes,3
EMP06623,Finance,Executive,Male,41,28,97624.6,3,46,28,No,2
EMP06624,Marketing,Developer,Female,49,11,39304.38,1,52,26,No,3
EMP06625,Finance,Analyst,Female,37,1,121596.74,3,53,13,No,4
EMP06626,Finance,Executive,Male,59,28,179527.36,4,66,33,No,2
EMP06627,Marketing,Executive,Female,28,19,181678.19,3,58,82,No,4
EMP06628,HR,Developer,Male,27,26,165609.22,2,31,89,No,5
EMP06629,HR,Consultant,Male,51,7,84287.54,2,50,46,No,4
EMP06630,Finance,Developer,Female,33,26,136944.2,3,46,59,No,2
EMP06631,Marketing,Analyst,Female,30,0,105235.54,2,42,67,No,2
EMP06632,Sales,Consultant,Female,39,28,26074.73,1,46,4,No,5
EMP06633,Sales,Developer,Male,38,8,62509.6,3,44,50,No,5
EMP06634,Sales,Developer,Female,39,23,68660.44,5,41,46,No,4
EMP06635,IT,Manager,Female,43,7,88092.16,5,63,63,No,2
EMP06636,Finance,Analyst,Female,49,24,109435.64,2,37,21,No,3
EMP06637,IT,Executive,Female,29,4,109888.01,4,30,29,No,4
EMP06638,Marketing,Manager,Male,45,4,125456.49,2,39,18,No,3
EMP06639,Finance,Manager,Male,47,15,25446.12,4,51,36,No,2
EMP06640,Marketing,Manager,Male,51,9,140980.93,4,52,58,No,5
EMP06641,HR,Analyst,Female,38,6,167011.81,4,47,69,No,1
EMP06642,Finance,Analyst,Female,52,16,137147.62,5,65,17,No,3
EMP06643,Finance,Consultant,Male,58,2,29867.29,2,65,6,No,2
EMP06644,Sales,Analyst,Male,38,17,122044.31,1,49,34,No,1
EMP06645,Sales,Manager,Male,33,24,182767.47,3,61,55,No,5
EMP06646,HR,Consultant,Male,26,17,47276.29,3,63,49,Yes,4
EMP06647,Finance,Developer,Female,55,4,66023.73,2,33,62,No,1
EMP06648,Finance,Consultant,Female,43,26,154458.09,3,63,45,No,2
EMP06649,HR,Analyst,Male,44,27,55328.09,1,52,70,No,4
EMP06650,HR,Manager,Female,56,2,183442.23,5,69,78,Yes,5
EMP06651,Finance,Analyst,Male,35,11,24374.57,1,58,38,No,5
EMP06652,Sales,Manager,Male,21,14,151069.75,2,56,99,No,1
EMP06653,Marketing,Consultant,Male,42,11,38117.82,3,52,35,No,4
EMP06654,Finance,Manager,Female,36,7,119566.74,1,50,4,No,3
EMP06655,HR,Analyst,Male,43,18,57359.46,2,39,47,No,2
EMP06656,Marketing,Executive,Female,43,9,193278.87,3,54,25,No,2
EMP06657,IT,Manager,Male,42,15,32450.86,5,40,6,Yes,4
EMP06658,Finance,Consultant,Female,58,27,177070.71,3,59,20,No,1
EMP06659,Finance,Manager,Female,34,8,131806.53,4,58,36,No,4
EMP06660,Marketing,Analyst,Female,22,0,79419.59,2,43,98,No,2
EMP06661,Finance,Manager,Male,53,4,43439.37,5,55,54,No,4
EMP06662,HR,Executive,Male,54,14,119498.67,4,54,17,Yes,4
EMP06663,HR,Developer,Female,36,14,109570.95,3,42,82,No,4
EMP06664,IT,Developer,Male,29,20,194429.4,1,42,94,No,5
EMP06665,Finance,Analyst,Female,25,18,30356.72,5,45,42,No,3
EMP06666,IT,Executive,Male,52,12,162567.06,2,60,49,No,1
EMP06667,Marketing,Executive,Male,45,15,105203.77,2,66,63,No,2
EMP06668,HR,Consultant,Female,30,3,102330.32,2,48,97,No,1
EMP06669,IT,Manager,Female,38,6,35803.67,1,38,27,No,3
EMP06670,Sales,Executive,Male,27,5,133382.83,4,60,31,No,1
EMP06671,Marketing,Consultant,Female,33,22,168506.46,2,61,39,No,5
EMP06672,Finance,Analyst,Female,28,28,136065.12,5,34,95,No,1
EMP06673,HR,Developer,Female,27,3,42218.56,2,41,12,No,4
EMP06674,IT,Manager,Female,55,29,138003.81,5,44,71,No,2
EMP06675,Sales,Manager,Female,38,8,181989.37,5,61,2,No,5
EMP06676,Sales,Analyst,Male,59,3,39367.64,4,36,99,No,4
EMP06677,HR,Developer,Male,53,1,188915.59,3,44,87,No,4
EMP06678,IT,Executive,Male,40,10,101376.2,4,40,37,No,3
EMP06679,IT,Consultant,Female,34,10,116993.49,3,34,11,Yes,2
EMP06680,IT,Consultant,Male,31,16,74532.31,4,67,41,No,5
EMP06681,Marketing,Manager,Male,50,0,74331.81,2,67,63,Yes,4
EMP06682,Finance,Analyst,Male,23,12,153356.24,4,34,71,No,1
EMP06683,HR,Developer,Female,52,11,175790.62,2,54,0,No,5
EMP06684,Finance,Manager,Female,24,2,184574.37,4,56,86,Yes,4
EMP06685,IT,Executive,Female,58,20,37433.94,2,62,11,No,2
EMP06686,IT,Analyst,Female,53,18,53426.41,4,44,21,Yes,4
EMP06687,IT,Executive,Female,46,28,194036.87,2,47,79,Yes,4
EMP06688,Sales,Consultant,Female,32,29,122350.99,5,40,58,Yes,2
EMP06689,Finance,Consultant,Female,43,17,197766.59,1,46,16,No,1
EMP06690,IT,Executive,Female,57,14,110254.19,4,67,66,No,1
EMP06691,Marketing,Manager,Female,58,28,90986.8,5,36,1,Yes,4
EMP06692,IT,Consultant,Female,29,22,47346.68,5,58,68,No,1
EMP06693,HR,Executive,Male,33,11,99381.8,3,45,50,No,3
EMP06694,HR,Consultant,Male,24,12,140633.85,5,38,62,Yes,5
EMP06695,Finance,Executive,Male,43,24,34406.71,5,50,10,No,3
EMP06696,Finance,Manager,Female,39,20,122580.68,5,42,48,No,3
EMP06697,HR,Executive,Male,59,14,131547.83,3,44,55,No,3
EMP06698,IT,Executive,Male,50,26,52816.39,5,42,10,No,4
EMP06699,Finance,Analyst,Male,51,5,160678.29,5,58,81,No,2
EMP06700,HR,Consultant,Female,53,22,180491.7,1,68,30,No,1
EMP06701,Finance,Consultant,Male,24,22,199602.55,1,56,53,No,3
EMP06702,Sales,Manager,Male,48,27,190746.2,5,49,83,No,5
EMP06703,Sales,Analyst,Male,28,23,153134.94,2,51,13,No,5
EMP06704,Sales,Developer,Female,34,18,48241.58,1,55,79,No,1
EMP06705,Marketing,Manager,Female,40,17,138377.31,4,43,39,No,3
EMP06706,HR,Analyst,Female,48,1,148989.2,1,65,12,No,5
EMP06707,IT,Executive,Female,55,4,139305.33,3,35,89,No,3
EMP06708,IT,Developer,Male,24,5,70440.85,1,51,98,No,1
EMP06709,Sales,Manager,Male,30,20,109768.27,4,43,83,No,4
EMP06710,Marketing,Executive,Male,45,15,34733.5,5,45,64,No,5
EMP06711,Sales,Manager,Male,51,8,59964.12,5,37,33,No,4
EMP06712,HR,Analyst,Male,56,2,101981.42,3,65,99,No,2
EMP06713,Sales,Executive,Male,30,27,70934.04,4,50,97,No,1
EMP06714,Finance,Consultant,Male,37,16,190511.27,2,52,96,No,4
EMP06715,Finance,Executive,Male,52,5,143892.5,2,66,66,No,2
EMP06716,Marketing,Developer,Female,37,26,96963.19,2,52,21,Yes,5
EMP06717,Finance,Executive,Male,23,22,37879.56,2,59,24,No,2
EMP06718,HR,Manager,Female,40,17,105893.34,1,66,53,Yes,5
EMP06719,Finance,Executive,Male,58,28,160704.36,2,32,8,Yes,1
EMP06720,Sales,Manager,Female,41,20,54543.4,1,43,78,No,4
EMP06721,Marketing,Consultant,Female,44,9,98130.73,4,67,89,Yes,2
EMP06722,Marketing,Executive,Male,23,24,187274.08,3,66,42,No,1
EMP06723,HR,Consultant,Female,39,8,136479.57,5,55,1,No,4
EMP06724,Sales,Developer,Female,35,17,122002.16,3,54,15,No,2
EMP06725,HR,Executive,Male,30,4,159652.81,1,33,24,Yes,5
EMP06726,Sales,Executive,Female,22,25,102212.15,3,47,51,No,5
EMP06727,Finance,Manager,Male,38,2,70378.29,4,62,69,Yes,2
EMP06728,Finance,Analyst,Female,44,12,155288.73,4,52,94,No,1
EMP06729,Sales,Developer,Female,38,4,131838.67,5,44,74,No,4
EMP06730,Finance,Developer,Female,38,17,64558.44,3,62,45,Yes,1
EMP06731,IT,Analyst,Male,52,23,111441.82,5,44,84,No,4
EMP06732,Marketing,Manager,Male,57,0,103374.62,4,57,60,No,4
EMP06733,Marketing,Analyst,Female,49,25,29830.28,5,45,44,No,2
EMP06734,IT,Analyst,Male,51,18,144890.15,1,43,78,No,3
EMP06735,Sales,Analyst,Female,29,7,177018.02,2,55,39,No,1
EMP06736,Sales,Developer,Male,51,11,68232.41,1,40,60,No,1
EMP06737,Sales,Analyst,Male,55,16,182837.37,2,40,98,No,4
EMP06738,Marketing,Manager,Male,41,15,58193.06,1,39,18,No,3
EMP06739,Marketing,Consultant,Male,42,18,197228.54,3,53,61,No,2
EMP06740,Finance,Executive,Female,36,20,39356.01,5,41,47,No,4
EMP06741,Marketing,Developer,Male,50,18,161065.31,3,33,22,No,4
EMP06742,Finance,Developer,Female,36,5,193278.78,2,31,95,No,3
EMP06743,Sales,Developer,Male,23,25,151935.03,4,46,48,No,1
EMP06744,Sales,Consultant,Female,43,21,133420.11,1,41,50,No,4
EMP06745,HR,Executive,Male,59,3,33251.07,5,55,70,Yes,5
EMP06746,Marketing,Manager,Male,41,29,142894.47,2,68,90,Yes,2
EMP06747,Sales,Analyst,Female,36,18,24509.59,1,61,26,No,1
EMP06748,IT,Developer,Male,34,14,130581.25,1,41,16,No,4
EMP06749,Finance,Executive,Male,25,10,177316.23,1,32,9,No,3
EMP06750,Finance,Executive,Male,33,5,34202.25,1,67,71,Yes,5
EMP06751,Marketing,Developer,Male,25,6,126040.6,4,49,2,No,5
EMP06752,Marketing,Executive,Male,49,27,72296.96,4,42,45,No,5
EMP06753,Finance,Manager,Male,39,21,46923.9,2,66,52,No,4
EMP06754,Marketing,Manager,Female,35,20,197819.07,1,41,77,No,1
EMP06755,Sales,Executive,Female,25,17,24071.17,3,54,53,No,2
EMP06756,Finance,Executive,Female,23,22,190786.1,4,58,33,No,2
EMP06757,Marketing,Manager,Male,40,21,37723.91,1,67,14,No,2
EMP06758,Sales,Consultant,Female,55,2,43816.43,3,35,21,No,2
EMP06759,Sales,Executive,Female,55,7,158821.43,4,66,11,No,3
EMP06760,Finance,Manager,Male,52,4,95898.15,5,32,64,No,2
EMP06761,Sales,Executive,Female,42,5,157590.41,2,67,19,Yes,3
EMP06762,Sales,Executive,Female,47,23,98728.57,1,68,61,No,3
EMP06763,HR,Analyst,Female,29,26,20418.41,5,46,58,No,1
EMP06764,Marketing,Developer,Female,34,28,138745.38,3,47,12,No,5
EMP06765,HR,Consultant,Female,43,21,173498.64,4,43,46,No,5
EMP06766,HR,Manager,Male,45,16,132543.88,4,31,47,No,3
EMP06767,IT,Executive,Male,55,20,125452.27,2,40,24,No,1
EMP06768,Finance,Analyst,Female,24,10,175088.69,3,30,82,No,3
EMP06769,Marketing,Executive,Female,50,17,151113.47,2,60,43,Yes,5
EMP06770,Sales,Manager,Female,50,27,132982.0,2,46,40,No,3
EMP06771,Sales,Manager,Male,56,17,83220.36,5,60,11,No,4
EMP06772,Finance,Developer,Male,27,11,46127.81,1,31,95,Yes,3
EMP06773,Finance,Consultant,Female,36,14,171932.39,2,31,48,No,2
EMP06774,Finance,Developer,Female,57,29,57726.06,2,38,50,No,3
EMP06775,HR,Analyst,Female,42,29,192057.57,4,57,81,No,1
EMP06776,Marketing,Analyst,Male,23,14,62910.55,1,30,94,No,1
EMP06777,HR,Analyst,Female,48,6,128363.78,4,54,68,No,1
EMP06778,Marketing,Executive,Female,25,25,53953.59,4,51,9,No,3
EMP06779,Marketing,Consultant,Female,42,23,39363.82,4,61,4,No,4
EMP06780,HR,Developer,Male,23,18,48628.5,5,59,31,No,2
EMP06781,Finance,Developer,Male,40,9,103320.86,5,45,46,Yes,1
EMP06782,IT,Developer,Female,25,3,148184.39,3,44,19,No,4
EMP06783,HR,Developer,Male,50,29,52005.21,3,60,96,No,5
EMP06784,Sales,Manager,Male,25,17,126053.1,3,63,59,No,4
EMP06785,Finance,Manager,Female,35,21,45754.34,5,66,7,No,5
EMP06786,Marketing,Consultant,Male,52,28,40467.71,4,62,43,No,2
EMP06787,Marketing,Consultant,Female,36,1,153153.12,2,46,1,No,4
EMP06788,Finance,Consultant,Male,29,29,37460.07,3,39,59,No,4
EMP06789,HR,Executive,Male,49,29,167109.38,1,49,12,Yes,1
EMP06790,Finance,Executive,Female,52,0,133130.94,5,58,58,No,4
EMP06791,IT,Executive,Female,42,14,73443.1,4,67,96,No,4
EMP06792,Marketing,Consultant,Female,27,3,110345.83,1,59,76,No,2
EMP06793,HR,Developer,Female,51,26,70697.39,2,30,22,No,1
EMP06794,IT,Consultant,Male,39,14,147269.84,2,47,31,No,1
EMP06795,Marketing,Consultant,Male,59,1,56799.36,5,68,38,No,1
EMP06796,Sales,Consultant,Male,25,12,39883.75,1,55,79,No,1
EMP06797,Sales,Executive,Female,22,20,167607.24,1,57,14,No,1
EMP06798,Marketing,Developer,Female,57,13,188153.88,5,58,57,No,4
EMP06799,HR,Executive,Male,57,11,87578.79,2,66,64,Yes,2
EMP06800,Marketing,Analyst,Female,54,6,136743.64,1,62,1,No,4
EMP06801,IT,Developer,Male,32,17,148244.44,2,67,61,Yes,1
EMP06802,Marketing,Consultant,Female,36,24,55188.17,4,43,17,No,2
EMP06803,HR,Analyst,Male,36,21,109659.89,3,34,95,No,3
EMP06804,HR,Developer,Male,50,10,124112.4,3,39,36,No,1
EMP06805,Marketing,Manager,Female,34,11,40347.53,2,66,43,Yes,4
EMP06806,Marketing,Analyst,Male,51,2,198575.48,3,42,73,Yes,5
EMP06807,Marketing,Consultant,Female,53,25,48460.82,3,53,79,No,5
EMP06808,HR,Manager,Female,30,6,141495.21,4,56,21,No,2
EMP06809,Finance,Developer,Female,57,8,194408.61,4,43,27,No,2
EMP06810,Marketing,Analyst,Male,42,5,36777.65,2,44,0,No,5
EMP06811,Marketing,Manager,Male,26,27,175635.83,4,62,52,No,5
EMP06812,HR,Developer,Male,55,22,101236.8,1,42,79,No,5
EMP06813,Sales,Executive,Male,49,1,127771.64,3,31,39,No,3
EMP06814,Sales,Manager,Female,37,16,162929.65,5,48,21,No,5
EMP06815,IT,Analyst,Female,25,22,196028.62,4,55,40,No,2
EMP06816,Finance,Analyst,Female,59,28,157760.26,4,51,20,No,4
EMP06817,Finance,Manager,Male,27,0,52147.4,2,39,19,No,4
EMP06818,HR,Consultant,Female,28,6,133830.34,5,45,10,No,5
EMP06819,Finance,Developer,Female,45,5,24221.83,1,31,78,Yes,3
EMP06820,HR,Analyst,Male,52,15,37646.51,3,46,17,Yes,1
EMP06821,Finance,Developer,Female,26,24,128191.34,4,57,1,Yes,2
EMP06822,Sales,Manager,Female,45,21,64608.97,2,39,18,No,1
EMP06823,HR,Manager,Female,27,22,67201.62,5,64,39,No,3
