Order_ID,Order_Date,Region,Country,Category,Sub_Category,Customer_Age,Gender,Sales,Quantity,Discount,Profit
ORD001378,2024-03-05,South,USA,Electronics,Phone,29,Female,4280.05,6,0.39,1327.02
ORD001379,2025-01-09,West,Canada,Electronics,Shirt,64,Male,4530.7,3,0.22,-65.27
ORD001380,2023-11-08,South,USA,Furniture,Printer,44,Male,975.2,5,0.21,307.88
ORD001381,2024-12-25,North,USA,Clothing,Shirt,34,Female,1081.8,6,0.24,682.98
ORD001382,2023-12-19,North,India,Electronics,Shirt,25,Female,3344.35,2,0.18,1127.36
ORD001383,2024-06-04,South,Bangladesh,Electronics,Laptop,26,Female,3712.38,2,0.3,-60.7
ORD001384,2025-01-09,East,USA,Furniture,Printer,38,Female,3457.0,3,0.07,1068.04
ORD001385,2025-02-05,East,USA,Electronics,Laptop,33,Male,783.69,5,0.27,414.71
ORD001386,2025-08-08,North,USA,Office Supplies,Chair,56,Male,386.21,4,0.33,366.31
ORD001387,2023-12-14,East,USA,Clothing,Shirt,29,Male,3779.86,2,0.22,400.9
ORD001388,2022-09-01,East,Bangladesh,Clothing,Phone,47,Male,4514.65,7,0.09,608.93
ORD001389,2025-09-14,West,India,Furniture,Chair,18,Female,1420.8,6,0.02,9.64
ORD001390,2025-02-08,West,UK,Clothing,Shirt,51,Male,76.7,5,0.17,1442.03
ORD001391,2022-02-22,North,India,Furniture,Laptop,22,Female,4019.45,7,0.27,569.43
ORD001392,2025-01-09,North,USA,Office Supplies,Printer,42,Female,851.82,6,0.33,705.11
ORD001393,2023-04-10,West,India,Furniture,Chair,48,Male,4189.66,3,0.14,-109.72
ORD001394,2024-09-13,West,USA,Office Supplies,Shirt,30,Female,3373.69,5,0.34,543.9
ORD001395,2025-03-10,West,Canada,Electronics,Table,60,Female,3948.28,6,0.1,634.45
ORD001396,2025-10-10,North,USA,Clothing,Printer,25,Female,3184.85,7,0.22,500.99
ORD001397,2024-04-18,North,USA,Clothing,Chair,61,Male,242.26,8,0.02,340.98
ORD001398,2022-09-21,West,UK,Furniture,Laptop,34,Male,741.27,3,0.14,1381.29
ORD001399,2025-06-09,West,India,Office Supplies,Table,37,Male,3344.38,7,0.31,1322.38
ORD001400,2025-08-13,South,Canada,Furniture,Shirt,48,Male,3760.18,7,0.04,1018.56
ORD001401,2022-08-22,South,Bangladesh,Furniture,Printer,52,Male,994.55,4,0.13,308.08
ORD001402,2023-09-03,East,Canada,Electronics,Printer,42,Female,4734.82,4,0.34,806.84
ORD001403,2023-10-01,East,Canada,Furniture,Table,42,Male,519.84,6,0.32,836.36
ORD001404,2024-03-13,East,India,Clothing,Table,30,Female,518.6,1,0.18,231.21
ORD001405,2024-09-21,North,Bangladesh,Office Supplies,Laptop,18,Male,4010.75,6,0.22,942.58
ORD001406,2025-10-26,West,Canada,Clothing,Phone,26,Female,4343.46,5,0.25,1349.36
ORD001407,2024-05-08,North,Bangladesh,Furniture,Table,38,Female,648.4,3,0.34,-3.57
ORD001408,2024-08-07,North,Canada,Clothing,Laptop,28,Male,3091.83,6,0.39,165.86
ORD001409,2024-06-28,South,Canada,Office Supplies,Laptop,36,Male,2853.54,3,0.05,1206.23
ORD001410,2024-10-12,East,Canada,Furniture,Chair,49,Male,4926.29,9,0.18,230.53
ORD001411,2022-05-03,North,UK,Electronics,Laptop,52,Male,1792.71,5,0.1,1194.91
ORD001412,2025-12-18,South,India,Office Supplies,Shirt,57,Female,214.12,6,0.13,1054.63
ORD001413,2023-07-19,East,UK,Office Supplies,Table,50,Female,764.65,9,0.1,797.34
ORD001414,2022-10-31,East,India,Office Supplies,Laptop,35,Female,2386.95,2,0.21,990.33
ORD001415,2024-03-24,South,UK,Clothing,Laptop,64,Male,1121.61,7,0.15,1101.05
ORD001416,2022-07-10,South,Bangladesh,Clothing,Printer,24,Male,3104.04,8,0.09,175.4
ORD001417,2024-06-26,South,Bangladesh,Clothing,Shirt,33,Male,4540.0,7,0.29,1349.67
ORD001418,2025-12-08,East,UK,Clothing,Shirt,59,Male,55.24,1,0.05,576.4
ORD001419,2024-09-25,South,Canada,Clothing,Phone,29,Male,396.25,1,0.3,1485.35
ORD001420,2024-12-17,East,USA,Clothing,Chair,30,Female,2172.18,6,0.14,1068.15
ORD001421,2023-06-01,North,Bangladesh,Office Supplies,Laptop,46,Male,2180.58,9,0.37,-77.29
ORD001422,2023-12-12,South,Bangladesh,Furniture,Chair,20,Female,664.49,4,0.11,1424.31
ORD001423,2023-06-07,North,Bangladesh,Clothing,Table,54,Female,4355.14,9,0.38,407.07
ORD001424,2025-01-28,West,Canada,Electronics,Shirt,49,Male,75.15,2,0.14,1282.9
ORD001425,2025-06-08,North,UK,Office Supplies,Phone,26,Male,688.22,3,0.33,195.7
ORD001426,2023-11-16,South,Bangladesh,Furniture,Shirt,34,Male,1327.22,6,0.4,1395.32
ORD001427,2022-09-10,North,Canada,Clothing,Laptop,40,Male,3245.27,4,0.24,-14.03
ORD001428,2023-12-01,South,Canada,Electronics,Printer,47,Female,455.02,4,0.15,1111.45
ORD001429,2024-09-21,East,USA,Clothing,Printer,23,Female,2158.02,2,0.29,1312.1
ORD001430,2025-08-13,North,UK,Clothing,Shirt,41,Female,1623.42,5,0.1,830.68
ORD001431,2022-05-26,North,Bangladesh,Clothing,Table,51,Male,4470.09,9,0.28,356.24
ORD001432,2024-09-30,West,UK,Furniture,Shirt,24,Male,647.73,9,0.33,76.7
ORD001433,2022-01-31,East,UK,Furniture,Chair,35,Female,2432.8,5,0.08,852.15
ORD001434,2025-03-29,East,USA,Electronics,Phone,60,Male,1747.87,2,0.1,1029.1
ORD001435,2022-10-18,South,India,Electronics,Printer,21,Male,2730.41,1,0.13,1070.17
ORD001436,2023-05-16,West,Canada,Furniture,Laptop,24,Male,942.94,3,0.0,-61.22
ORD001437,2025-03-18,West,UK,Electronics,Shirt,62,Female,3405.14,8,0.0,1346.32
ORD001438,2024-03-10,West,India,Furniture,Laptop,21,Female,2904.61,8,0.29,1360.44
ORD001439,2024-04-20,West,UK,Electronics,Table,62,Female,1460.54,7,0.37,269.27
ORD001440,2023-09-13,East,USA,Electronics,Phone,21,Female,4268.83,1,0.23,451.24
ORD001441,2024-04-17,North,USA,Electronics,Chair,55,Female,3622.97,2,0.38,250.25
ORD001442,2025-05-20,South,Bangladesh,Electronics,Table,52,Female,1555.76,1,0.36,1019.04
ORD001443,2023-11-09,East,USA,Furniture,Shirt,26,Male,3047.76,6,0.28,1235.65
ORD001444,2025-12-08,East,Bangladesh,Office Supplies,Phone,63,Male,3619.66,4,0.12,-82.68
ORD001445,2024-06-12,South,Bangladesh,Office Supplies,Phone,56,Male,282.21,5,0.24,1066.03
ORD001446,2024-10-12,South,USA,Electronics,Table,59,Male,1972.43,3,0.24,1492.09
ORD001447,2023-03-13,West,Canada,Electronics,Shirt,48,Male,3443.25,2,0.18,-173.52
ORD001448,2022-06-27,East,Canada,Clothing,Printer,43,Male,2877.53,6,0.17,776.35
ORD001449,2024-05-27,West,India,Clothing,Phone,62,Male,4749.93,3,0.38,-141.23
ORD001450,2022-02-06,East,Bangladesh,Office Supplies,Phone,28,Male,906.43,4,0.1,-29.12
ORD001451,2025-07-07,South,India,Electronics,Chair,44,Male,4435.9,9,0.36,1312.27
ORD001452,2025-09-22,West,Bangladesh,Office Supplies,Shirt,20,Male,2679.09,9,0.12,-85.63
ORD001453,2022-02-01,West,UK,Clothing,Phone,57,Male,1518.87,1,0.19,872.35
ORD001454,2025-11-22,East,Canada,Office Supplies,Shirt,45,Male,2505.46,6,0.18,53.51
ORD001455,2024-07-28,North,Canada,Clothing,Table,42,Female,1594.87,2,0.1,427.76
ORD001456,2024-11-26,North,Canada,Furniture,Chair,39,Male,3559.19,2,0.4,404.93
ORD001457,2025-01-24,West,Bangladesh,Clothing,Shirt,34,Female,3191.66,6,0.21,146.4
ORD001458,2024-05-27,East,USA,Electronics,Printer,39,Male,2791.87,4,0.24,966.2
ORD001459,2022-08-19,North,USA,Office Supplies,Shirt,28,Male,3404.88,2,0.08,1403.27
ORD001460,2023-06-11,West,USA,Office Supplies,Chair,22,Female,4905.55,2,0.29,15.53
ORD001461,2025-09-10,South,India,Clothing,Printer,63,Female,4088.32,6,0.18,705.52
ORD001462,2023-08-05,South,UK,Electronics,Laptop,43,Male,1754.73,8,0.17,-131.79
ORD001463,2024-03-24,South,USA,Electronics,Phone,49,Male,865.05,6,0.05,637.27
ORD001464,2022-06-17,South,UK,Office Supplies,Chair,54,Female,875.79,3,0.36,-64.17
ORD001465,2022-06-01,South,Bangladesh,Electronics,Laptop,23,Female,2165.61,8,0.13,0.62
ORD001466,2025-03-04,East,Canada,Furniture,Table,36,Female,1495.1,2,0.1,86.87
ORD001467,2023-04-13,East,USA,Furniture,Table,31,Male,3030.36,4,0.03,771.46
ORD001468,2023-08-30,East,Bangladesh,Furniture,Chair,42,Male,1482.12,6,0.23,-165.85
ORD001469,2023-11-04,North,India,Office Supplies,Shirt,47,Female,567.97,6,0.33,247.27
ORD001470,2024-04-29,West,India,Furniture,Chair,37,Male,3918.76,4,0.24,-32.35
ORD001471,2025-10-29,South,India,Clothing,Chair,59,Male,3256.4,7,0.19,480.7
ORD001472,2023-10-23,South,Canada,Electronics,Phone,43,Female,3720.4,6,0.31,62.92
ORD001473,2022-01-29,East,UK,Furniture,Table,55,Male,3668.89,2,0.21,640.35
ORD001474,2024-10-18,East,Canada,Clothing,Printer,23,Female,2045.56,7,0.14,1233.19
ORD001475,2025-07-25,East,UK,Furniture,Chair,32,Male,198.25,6,0.31,-133.32
ORD001476,2023-04-11,South,Bangladesh,Furniture,Chair,60,Male,4706.42,2,0.15,314.98
ORD001477,2022-09-27,North,USA,Clothing,Table,30,Male,3407.99,2,0.12,338.0
ORD001478,2022-12-20,South,Canada,Furniture,Printer,43,Female,3276.91,4,0.16,-151.64
ORD001479,2024-02-22,East,UK,Office Supplies,Table,56,Male,3506.14,4,0.23,877.27
ORD001480,2024-07-09,South,USA,Electronics,Laptop,34,Female,2084.03,7,0.17,155.27
ORD001481,2022-08-13,North,India,Electronics,Printer,36,Female,373.54,4,0.28,1367.48
ORD001482,2023-03-28,North,Bangladesh,Furniture,Printer,19,Male,359.21,3,0.22,239.02
ORD001483,2022-01-14,West,Canada,Furniture,Printer,18,Female,4725.85,3,0.08,1313.98
ORD001484,2024-09-27,West,Canada,Furniture,Table,26,Male,3832.99,3,0.3,141.8
ORD001485,2022-10-19,South,Canada,Furniture,Laptop,46,Female,3923.5,4,0.24,537.69
ORD001486,2025-06-09,South,Canada,Electronics,Printer,56,Male,2136.84,2,0.15,1249.27
ORD001487,2025-04-13,North,Canada,Furniture,Chair,52,Male,3640.3,9,0.2,1414.24
ORD001488,2024-04-12,South,India,Clothing,Printer,40,Female,3496.78,6,0.01,184.18
ORD001489,2022-05-30,East,Bangladesh,Office Supplies,Phone,26,Male,4148.86,8,0.14,329.59
ORD001490,2022-03-26,East,India,Clothing,Table,46,Female,2935.36,8,0.31,149.14
ORD001491,2022-10-03,South,USA,Clothing,Printer,18,Female,2305.27,8,0.25,618.0
ORD001492,2024-01-17,West,UK,Electronics,Phone,46,Male,4949.72,5,0.27,964.04
ORD001493,2024-12-21,North,UK,Office Supplies,Laptop,56,Male,4875.93,7,0.07,20.16
ORD001494,2022-03-24,West,Canada,Furniture,Shirt,32,Male,4113.84,3,0.09,139.01
ORD001495,2024-04-09,West,Bangladesh,Office Supplies,Phone,31,Female,4422.14,3,0.39,289.84
ORD001496,2022-07-24,East,USA,Furniture,Printer,41,Female,4280.17,6,0.1,819.08
ORD001497,2024-10-18,North,Bangladesh,Furniture,Chair,42,Female,3573.79,6,0.31,556.26
ORD001498,2024-01-26,West,UK,Electronics,Table,58,Male,2684.87,4,0.39,460.48
ORD001499,2023-08-27,South,Canada,Furniture,Shirt,26,Female,2957.87,6,0.32,835.21
ORD001500,2023-01-09,South,UK,Electronics,Chair,47,Male,2305.46,2,0.19,242.86
ORD001501,2022-02-18,North,USA,Clothing,Phone,44,Male,4671.0,3,0.34,169.46
ORD001502,2023-02-22,West,India,Office Supplies,Table,56,Male,551.18,1,0.12,684.06
ORD001503,2023-12-12,West,India,Clothing,Phone,45,Female,2250.42,7,0.21,1363.02
ORD001504,2025-07-18,South,Canada,Furniture,Phone,35,Female,545.07,5,0.22,1115.48
ORD001505,2022-01-05,North,India,Furniture,Shirt,21,Male,1123.19,2,0.37,16.74
ORD001506,2022-05-08,East,Canada,Clothing,Chair,39,Female,4712.59,1,0.23,167.61
ORD001507,2023-11-16,East,India,Clothing,Phone,39,Female,842.36,8,0.36,1413.55
ORD001508,2025-09-04,North,USA,Clothing,Printer,63,Male,734.84,2,0.4,700.26
ORD001509,2023-07-10,East,UK,Electronics,Phone,52,Male,893.45,4,0.1,347.56
ORD001510,2023-12-18,West,India,Furniture,Shirt,56,Female,3702.32,9,0.34,1128.9
ORD001511,2025-06-29,East,UK,Clothing,Table,51,Female,4649.04,1,0.16,90.82
ORD001512,2023-03-30,North,Canada,Office Supplies,Laptop,56,Female,342.57,1,0.2,1287.98
ORD001513,2022-02-03,West,India,Furniture,Phone,57,Female,2779.97,4,0.35,891.9
ORD001514,2024-05-24,South,USA,Electronics,Phone,49,Male,2200.15,9,0.04,-165.42
ORD001515,2023-02-10,South,Canada,Electronics,Shirt,57,Female,3995.77,9,0.04,796.46
ORD001516,2025-12-18,South,UK,Office Supplies,Phone,47,Female,3740.76,6,0.05,59.02
ORD001517,2025-11-02,West,Bangladesh,Clothing,Shirt,62,Female,2821.47,7,0.13,1014.08
ORD001518,2023-02-23,South,Bangladesh,Electronics,Printer,32,Male,3440.54,9,0.36,-114.93
ORD001519,2022-06-15,South,Bangladesh,Clothing,Shirt,35,Female,3005.48,3,0.35,-114.66
ORD001520,2023-04-15,East,India,Clothing,Chair,45,Male,1466.54,8,0.1,878.99
ORD001521,2022-04-27,East,USA,Clothing,Table,27,Female,3377.99,2,0.38,57.09
ORD001522,2023-03-14,South,India,Electronics,Printer,48,Male,1038.87,2,0.31,247.74
ORD001523,2024-11-17,South,USA,Electronics,Shirt,47,Male,2085.95,9,0.33,119.86
ORD001524,2024-02-15,East,Canada,Electronics,Chair,18,Female,417.93,2,0.04,577.94
ORD001525,2022-10-07,West,UK,Clothing,Chair,18,Male,3287.96,6,0.17,848.62
ORD001526,2023-10-08,South,UK,Office Supplies,Chair,41,Female,2473.94,3,0.14,369.48
ORD001527,2023-07-25,West,Canada,Clothing,Printer,39,Female,2666.32,4,0.35,617.21
ORD001528,2022-10-06,West,India,Clothing,Table,28,Male,2031.4,3,0.19,995.27
ORD001529,2022-06-20,West,India,Furniture,Shirt,23,Female,2433.16,5,0.15,1131.98
ORD001530,2024-09-23,North,India,Clothing,Phone,29,Male,121.11,1,0.21,867.31
ORD001531,2025-07-27,North,India,Electronics,Laptop,27,Male,529.23,9,0.11,929.12
ORD001532,2025-04-23,East,Bangladesh,Clothing,Printer,40,Male,206.28,4,0.05,-59.47
ORD001533,2022-08-12,South,Canada,Office Supplies,Laptop,44,Female,65.02,8,0.26,1385.51
ORD001534,2024-06-03,East,Canada,Office Supplies,Chair,39,Female,2363.26,6,0.12,1071.4
ORD001535,2025-07-03,East,India,Office Supplies,Laptop,58,Male,4008.42,8,0.29,-26.96
ORD001536,2022-03-29,West,USA,Office Supplies,Table,31,Male,870.65,5,0.25,1367.54
ORD001537,2024-05-27,South,UK,Clothing,Printer,40,Female,3071.91,7,0.16,855.06
ORD001538,2025-01-16,West,Canada,Clothing,Table,22,Male,1487.04,2,0.23,539.57
ORD001539,2024-01-06,West,UK,Electronics,Table,24,Female,50.81,6,0.33,978.92
ORD001540,2025-07-17,South,USA,Office Supplies,Printer,22,Female,1009.39,5,0.36,1163.61
ORD001541,2023-03-28,West,USA,Clothing,Laptop,25,Male,4036.81,8,0.25,485.24
ORD001542,2023-11-16,East,USA,Furniture,Laptop,25,Male,4849.33,4,0.26,523.86
ORD001543,2024-01-22,North,Canada,Office Supplies,Printer,45,Female,2047.88,5,0.14,721.11
ORD001544,2025-09-04,North,India,Office Supplies,Shirt,61,Male,3928.98,5,0.12,46.63
ORD001545,2023-06-13,South,India,Electronics,Chair,52,Male,4585.33,6,0.01,1254.8
ORD001546,2025-09-15,West,Canada,Office Supplies,Shirt,32,Male,2102.03,8,0.38,564.56
ORD001547,2024-07-05,West,UK,Office Supplies,Shirt,18,Female,1020.41,9,0.37,1325.7
ORD001548,2022-12-07,East,UK,Electronics,Shirt,20,Female,2318.53,2,0.33,942.0
ORD001549,2024-03-30,North,USA,Clothing,Phone,46,Female,529.03,2,0.22,219.1
ORD001550,2023-04-16,South,India,Electronics,Phone,55,Male,2187.86,1,0.03,130.18
ORD001551,2023-06-17,South,Canada,Clothing,Table,61,Female,178.59,1,0.33,449.42
ORD001552,2022-06-23,South,USA,Furniture,Shirt,29,Female,357.36,7,0.23,162.64
ORD001553,2024-08-23,North,Bangladesh,Furniture,Table,45,Male,1018.15,2,0.05,914.76
ORD001554,2022-10-02,North,USA,Clothing,Table,42,Male,2150.25,1,0.25,1405.01
ORD001555,2023-10-23,East,India,Office Supplies,Shirt,26,Female,4602.9,4,0.2,1404.39
ORD001556,2024-09-08,West,Canada,Office Supplies,Table,51,Female,4717.01,1,0.06,360.62
ORD001557,2023-06-16,South,USA,Office Supplies,Chair,60,Male,2746.71,2,0.35,335.43
ORD001558,2022-04-02,North,UK,Office Supplies,Phone,55,Female,1654.13,6,0.39,976.34
ORD001559,2025-10-02,West,Bangladesh,Clothing,Shirt,51,Female,64.54,6,0.07,262.99
ORD001560,2024-03-18,East,UK,Electronics,Phone,46,Male,4141.62,5,0.28,1199.58
ORD001561,2023-03-15,West,UK,Office Supplies,Printer,39,Female,4316.74,8,0.18,845.93
ORD001562,2023-08-14,West,India,Office Supplies,Shirt,36,Female,2684.68,8,0.24,673.9
ORD001563,2024-09-25,East,Canada,Office Supplies,Printer,63,Female,4868.52,8,0.27,345.03
ORD001564,2025-07-27,North,UK,Office Supplies,Chair,52,Female,73.5,4,0.05,495.11
ORD001565,2025-06-28,East,USA,Electronics,Table,22,Female,1237.31,9,0.09,450.31
ORD001566,2025-11-26,South,UK,Clothing,Shirt,25,Female,4284.19,1,0.06,516.58
ORD001567,2024-12-24,North,Bangladesh,Electronics,Laptop,40,Male,797.27,9,0.02,243.55
ORD001568,2024-11-28,North,USA,Furniture,Phone,38,Male,4910.92,1,0.33,1299.58
ORD001569,2023-01-31,East,USA,Office Supplies,Phone,24,Male,2554.96,6,0.17,21.2
ORD001570,2025-03-17,West,USA,Office Supplies,Phone,45,Female,4965.19,2,0.08,16.29
ORD001571,2023-11-23,North,Canada,Office Supplies,Printer,25,Male,275.98,6,0.01,1089.38
ORD001572,2024-09-25,South,Bangladesh,Clothing,Printer,48,Female,3554.42,7,0.1,-57.83
ORD001573,2024-02-02,South,UK,Electronics,Shirt,43,Female,2213.81,9,0.18,-77.18
ORD001574,2022-11-25,East,USA,Clothing,Table,37,Male,1693.61,7,0.17,1219.95
ORD001575,2024-04-13,North,USA,Office Supplies,Phone,52,Female,477.16,9,0.21,1331.27
ORD001576,2023-07-28,East,UK,Clothing,Phone,45,Male,4922.68,8,0.33,229.55
ORD001577,2022-12-03,North,USA,Furniture,Phone,19,Female,926.01,8,0.14,872.8
ORD001578,2024-03-09,North,Canada,Electronics,Table,39,Male,4484.87,4,0.37,31.7
ORD001579,2023-02-06,North,USA,Electronics,Phone,31,Female,3942.51,9,0.07,939.7
ORD001580,2024-05-12,East,India,Furniture,Phone,60,Male,4621.67,3,0.26,978.21
ORD001581,2025-08-19,South,India,Furniture,Laptop,24,Female,3660.21,5,0.24,-3.45
ORD001582,2023-01-30,East,Bangladesh,Clothing,Printer,52,Female,188.89,6,0.19,561.42
ORD001583,2023-10-02,North,Bangladesh,Furniture,Laptop,56,Female,1432.02,7,0.03,773.89
ORD001584,2025-05-07,East,USA,Clothing,Shirt,58,Female,4102.83,9,0.2,777.19
ORD001585,2023-12-24,South,India,Clothing,Printer,18,Male,2118.27,4,0.26,810.45
ORD001586,2024-05-10,East,India,Clothing,Table,38,Male,3077.92,9,0.27,707.03
ORD001587,2022-05-11,West,USA,Clothing,Laptop,54,Male,3349.64,2,0.11,1112.87
ORD001588,2023-07-29,South,Canada,Office Supplies,Printer,42,Female,4595.05,9,0.12,-148.29
ORD001589,2024-08-17,North,Bangladesh,Clothing,Laptop,56,Male,2991.14,5,0.14,1441.98
ORD001590,2025-10-10,East,Bangladesh,Furniture,Printer,23,Female,1348.35,2,0.36,1042.91
ORD001591,2024-12-27,East,UK,Clothing,Table,57,Male,831.14,2,0.4,-156.12
ORD001592,2025-06-13,North,USA,Clothing,Chair,45,Female,1047.73,6,0.17,655.26
ORD001593,2024-12-26,South,UK,Furniture,Table,63,Male,258.22,7,0.24,-66.35
ORD001594,2024-11-02,West,UK,Office Supplies,Shirt,25,Male,3215.13,8,0.35,313.91
ORD001595,2024-08-14,North,USA,Furniture,Phone,32,Female,1575.53,4,0.3,653.84
ORD001596,2023-06-19,West,India,Electronics,Table,55,Male,4021.43,6,0.37,130.85
ORD001597,2022-02-02,North,Canada,Clothing,Table,32,Female,3377.31,3,0.15,623.51
ORD001598,2025-06-05,East,Bangladesh,Electronics,Phone,53,Male,3535.33,3,0.12,815.96
ORD001599,2022-09-04,East,USA,Clothing,Shirt,21,Female,4434.68,4,0.02,247.04
ORD001600,2022-05-23,North,UK,Electronics,Chair,63,Male,1174.02,3,0.01,1216.5
ORD001601,2023-06-08,West,USA,Furniture,Phone,55,Female,4896.73,9,0.1,653.76
ORD001602,2023-08-03,South,Canada,Clothing,Laptop,24,Female,1369.52,3,0.37,631.15
ORD001603,2022-09-07,West,USA,Electronics,Printer,64,Male,703.08,3,0.02,385.39
ORD001604,2023-02-11,South,UK,Office Supplies,Printer,19,Female,2296.42,3,0.17,-197.31
ORD001605,2023-05-12,South,India,Office Supplies,Chair,50,Female,1558.61,6,0.2,-44.82
ORD001606,2022-03-22,South,UK,Electronics,Phone,22,Female,4625.88,5,0.15,529.74
ORD001607,2024-12-04,East,UK,Furniture,Table,28,Female,2836.31,8,0.02,176.8
ORD001608,2022-06-29,West,USA,Clothing,Chair,22,Female,2078.01,4,0.25,541.52
ORD001609,2024-02-27,East,India,Electronics,Printer,64,Female,1758.98,7,0.3,1486.43
ORD001610,2025-08-14,West,USA,Clothing,Printer,37,Male,3221.62,3,0.1,596.24
ORD001611,2025-03-21,West,India,Electronics,Table,27,Male,4316.37,4,0.25,843.58
ORD001612,2023-04-03,West,Bangladesh,Electronics,Chair,27,Male,4638.52,1,0.4,618.51
ORD001613,2023-02-10,North,UK,Office Supplies,Laptop,48,Female,3483.32,3,0.05,-163.44
ORD001614,2023-03-10,East,India,Electronics,Chair,51,Male,3544.93,2,0.4,313.62
ORD001615,2022-02-19,North,UK,Office Supplies,Printer,40,Male,1091.34,8,0.09,142.61
ORD001616,2024-06-24,East,India,Clothing,Chair,50,Male,4538.15,2,0.05,-178.35
ORD001617,2023-08-18,South,India,Clothing,Printer,56,Female,3849.83,4,0.27,1050.84
ORD001618,2024-04-04,South,Canada,Electronics,Laptop,41,Female,1678.02,6,0.12,275.56
ORD001619,2022-12-01,South,USA,Clothing,Phone,54,Female,1721.7,8,0.37,838.9
ORD001620,2022-05-28,South,USA,Clothing,Printer,28,Female,4456.54,4,0.22,-176.11
ORD001621,2022-03-14,North,India,Clothing,Shirt,62,Female,75.86,6,0.08,680.94
ORD001622,2025-05-23,West,USA,Furniture,Shirt,58,Female,4122.08,6,0.23,475.07
ORD001623,2023-10-20,West,UK,Furniture,Table,32,Male,4043.17,3,0.12,1362.23
ORD001624,2025-12-13,South,USA,Clothing,Laptop,40,Female,4658.35,1,0.29,110.35
ORD001625,2024-07-12,South,UK,Clothing,Shirt,38,Male,3690.74,2,0.01,-165.61
ORD001626,2023-08-08,West,USA,Office Supplies,Shirt,61,Male,2143.04,7,0.04,106.93
ORD001627,2025-10-15,West,UK,Electronics,Table,46,Female,559.78,4,0.3,1224.6
ORD001628,2023-02-09,West,India,Electronics,Phone,46,Male,158.39,6,0.13,-29.22
ORD001629,2025-10-19,East,India,Clothing,Table,52,Male,4600.32,3,0.17,740.16
ORD001630,2023-08-10,West,UK,Electronics,Shirt,31,Male,690.08,2,0.37,-32.23
ORD001631,2025-01-24,South,UK,Office Supplies,Chair,27,Female,3732.46,7,0.05,1487.42
ORD001632,2023-02-18,South,India,Office Supplies,Printer,21,Female,1495.04,6,0.15,324.06
ORD001633,2025-03-09,South,Canada,Office Supplies,Phone,19,Male,4373.68,5,0.24,772.04
ORD001634,2024-08-13,South,Canada,Furniture,Phone,47,Male,330.99,4,0.08,1354.21
ORD001635,2022-03-06,West,Canada,Office Supplies,Chair,61,Male,132.46,9,0.05,1456.02
ORD001636,2024-01-24,West,Canada,Clothing,Shirt,64,Male,135.67,9,0.37,1070.83
ORD001637,2023-09-05,South,India,Electronics,Table,33,Female,4685.93,2,0.05,1483.8
ORD001638,2024-10-06,South,India,Electronics,Shirt,64,Male,4464.37,8,0.38,348.86
ORD001639,2025-10-03,East,India,Furniture,Phone,31,Female,1387.92,6,0.19,335.89
ORD001640,2022-04-06,West,Bangladesh,Office Supplies,Shirt,34,Female,4852.13,8,0.18,875.06
ORD001641,2024-10-21,East,UK,Office Supplies,Table,23,Male,1419.03,1,0.16,1113.9
ORD001642,2024-12-28,West,Bangladesh,Electronics,Table,18,Male,3540.8,6,0.19,222.74
ORD001643,2022-03-25,South,India,Furniture,Table,22,Female,1973.44,4,0.34,-19.1
ORD001644,2023-06-29,South,India,Furniture,Shirt,52,Male,3769.22,9,0.21,1246.7
