Session_ID,Visit_Date,Traffic_Source,Device_Type,Product_Category,Pages_Viewed,Time_Spent_Minutes,Added_To_Cart,Purchase_Made,Order_Value,Customer_Country,Customer_Age
SES018863,2024-06-09,Instagram,Tablet,Beauty,26,11.5,No,Yes,4202.99,Canada,57
SES018864,2024-12-19,Instagram,Tablet,Fashion,5,71.35,No,No,3816.43,USA,61
SES018865,2022-11-02,Google,Mobile,Electronics,26,33.1,No,Yes,24825.7,USA,62
SES018866,2024-12-09,Facebook,Desktop,Sports,11,92.99,Yes,Yes,14828.6,Canada,39
SES018867,2024-05-20,Facebook,Tablet,Beauty,29,54.04,No,No,27323.7,Canada,48
SES018868,2023-05-10,Google,Desktop,Beauty,3,29.28,Yes,No,24868.36,Germany,37
SES018869,2022-12-01,Google,Tablet,Beauty,13,57.71,Yes,No,24759.04,India,60
SES018870,2022-10-03,Google,Desktop,Beauty,24,31.31,Yes,No,14184.55,Canada,27
SES018871,2025-04-25,Direct,Mobile,Home,29,84.86,Yes,No,22604.21,Germany,30
SES018872,2023-08-07,YouTube,Mobile,Home,23,22.47,Yes,No,1378.36,Canada,30
SES018873,2024-06-01,Facebook,Tablet,Home,10,12.54,No,No,5934.94,Canada,19
SES018874,2023-09-11,Facebook,Desktop,Beauty,15,60.65,No,Yes,24278.92,USA,43
SES018875,2022-03-29,YouTube,Tablet,Sports,13,1.99,No,No,16373.49,India,58
SES018876,2025-09-12,YouTube,Desktop,Fashion,20,109.51,Yes,Yes,27946.19,India,26
SES018877,2024-12-08,Direct,Desktop,Electronics,27,100.4,No,Yes,20422.94,India,39
SES018878,2025-10-08,Instagram,Tablet,Sports,7,118.58,No,No,7267.53,India,41
SES018879,2025-07-02,Direct,Tablet,Beauty,9,115.9,No,Yes,26639.13,Canada,56
SES018880,2025-03-01,Google,Desktop,Beauty,14,100.93,Yes,No,1009.18,Bangladesh,62
SES018881,2023-12-12,Direct,Tablet,Beauty,24,77.87,No,No,3292.83,Bangladesh,52
SES018882,2024-02-08,YouTube,Mobile,Fashion,22,98.6,No,No,28515.67,India,39
SES018883,2025-09-07,YouTube,Mobile,Fashion,22,110.18,No,No,19653.46,Bangladesh,57
SES018884,2025-07-02,YouTube,Mobile,Electronics,2,37.31,No,Yes,8175.58,Bangladesh,61
SES018885,2022-02-11,YouTube,Tablet,Sports,23,46.57,Yes,No,7499.92,Bangladesh,28
SES018886,2024-06-14,YouTube,Tablet,Beauty,16,27.85,No,No,19763.94,Bangladesh,57
SES018887,2022-04-18,Direct,Tablet,Home,24,75.25,No,No,5992.43,Canada,53
SES018888,2024-05-25,YouTube,Mobile,Home,16,51.69,No,No,377.18,Canada,44
SES018889,2022-12-06,YouTube,Mobile,Sports,16,92.49,No,Yes,22200.45,USA,57
SES018890,2025-05-14,YouTube,Desktop,Beauty,1,90.03,Yes,No,18529.8,India,54
SES018891,2025-02-03,Google,Mobile,Fashion,6,56.1,Yes,No,29617.33,Canada,55
SES018892,2022-05-17,Direct,Tablet,Electronics,4,80.45,No,Yes,14811.78,Canada,64
SES018893,2024-04-04,Instagram,Desktop,Fashion,25,73.48,No,No,21087.61,India,59
SES018894,2022-06-19,YouTube,Tablet,Electronics,29,69.68,No,Yes,28296.33,Canada,42
SES018895,2025-10-12,Direct,Tablet,Fashion,15,32.27,No,Yes,13995.09,Germany,49
SES018896,2023-11-16,Direct,Tablet,Fashion,4,65.45,Yes,Yes,2526.28,USA,37
SES018897,2023-04-16,YouTube,Tablet,Sports,12,59.43,Yes,Yes,21640.19,Canada,32
SES018898,2022-09-29,Google,Mobile,Fashion,10,88.91,No,No,2814.25,Germany,44
SES018899,2022-09-28,Instagram,Desktop,Sports,14,40.48,Yes,No,7256.38,USA,18
SES018900,2025-09-10,Instagram,Desktop,Beauty,10,35.53,Yes,No,12679.07,Germany,49
SES018901,2024-08-01,Instagram,Desktop,Electronics,11,118.1,No,Yes,22077.35,India,46
SES018902,2023-10-15,Instagram,Desktop,Beauty,26,66.19,No,No,21766.59,Germany,45
SES018903,2022-07-29,YouTube,Mobile,Fashion,5,106.55,No,Yes,6153.84,India,59
SES018904,2025-07-07,Instagram,Mobile,Sports,22,102.62,No,Yes,21690.83,Bangladesh,38
SES018905,2025-02-11,YouTube,Desktop,Home,11,53.94,No,No,16650.55,Bangladesh,19
SES018906,2023-12-22,YouTube,Tablet,Beauty,6,16.58,Yes,No,19469.33,India,35
SES018907,2025-06-17,Instagram,Mobile,Beauty,4,46.54,Yes,No,221.55,USA,61
SES018908,2024-09-02,Direct,Desktop,Beauty,3,25.12,Yes,No,23190.12,USA,39
SES018909,2024-11-04,YouTube,Tablet,Home,17,110.83,No,No,20929.29,Canada,57
SES018910,2022-11-23,YouTube,Mobile,Home,23,41.56,Yes,No,27089.73,Canada,38
SES018911,2022-03-29,Facebook,Mobile,Electronics,27,52.31,Yes,Yes,17577.72,India,34
SES018912,2023-11-18,Google,Desktop,Beauty,27,55.53,No,Yes,15463.01,USA,52
SES018913,2023-05-04,Google,Tablet,Fashion,23,69.77,No,No,25900.94,Canada,20
SES018914,2024-11-01,Instagram,Tablet,Sports,22,54.97,No,No,16323.63,Bangladesh,51
SES018915,2024-04-07,Instagram,Desktop,Fashion,7,3.82,No,No,26138.25,Canada,34
SES018916,2022-04-27,Instagram,Mobile,Home,25,55.94,Yes,No,7597.87,USA,53
SES018917,2022-05-10,YouTube,Mobile,Beauty,9,94.63,Yes,No,19517.43,Bangladesh,30
SES018918,2025-06-23,Instagram,Desktop,Sports,29,95.43,No,No,3425.8,India,59
SES018919,2022-08-16,Instagram,Mobile,Home,1,115.09,No,No,19887.89,Bangladesh,53
SES018920,2023-12-03,Instagram,Desktop,Beauty,22,4.31,No,No,15203.86,India,45
SES018921,2023-10-25,Instagram,Tablet,Fashion,3,50.29,No,Yes,29783.53,USA,36
SES018922,2022-12-07,Instagram,Desktop,Home,12,71.23,No,No,5507.97,USA,46
SES018923,2023-05-05,YouTube,Mobile,Electronics,23,6.06,Yes,No,26097.03,Germany,28
SES018924,2025-12-11,Instagram,Tablet,Fashion,29,67.1,No,Yes,1139.07,Bangladesh,33
SES018925,2024-02-28,Facebook,Tablet,Home,19,91.85,Yes,No,121.84,USA,61
SES018926,2024-09-23,Facebook,Desktop,Sports,17,65.38,Yes,Yes,10839.57,India,35
SES018927,2024-09-08,Facebook,Tablet,Home,8,4.86,No,Yes,15910.18,Bangladesh,60
SES018928,2022-07-01,Direct,Tablet,Home,26,85.16,Yes,No,17843.38,Bangladesh,60
SES018929,2025-08-30,Instagram,Mobile,Beauty,18,80.95,Yes,Yes,11592.02,Germany,55
SES018930,2022-10-28,Instagram,Desktop,Home,13,93.14,Yes,No,27372.65,Bangladesh,50
SES018931,2022-10-31,Facebook,Mobile,Electronics,12,31.62,Yes,No,5646.1,India,40
SES018932,2024-06-15,YouTube,Desktop,Beauty,2,12.46,Yes,Yes,25802.16,Bangladesh,58
SES018933,2025-10-19,YouTube,Desktop,Fashion,4,116.26,No,No,24169.36,Bangladesh,23
SES018934,2023-09-09,Instagram,Tablet,Beauty,11,5.67,Yes,No,15523.17,Canada,50
SES018935,2025-03-16,Direct,Tablet,Electronics,17,58.89,No,No,29689.45,Bangladesh,35
SES018936,2025-12-07,Facebook,Tablet,Beauty,22,73.07,No,No,17039.99,India,26
SES018937,2022-05-14,Google,Tablet,Beauty,13,15.58,Yes,No,2551.07,Germany,31
SES018938,2024-11-30,YouTube,Mobile,Beauty,10,17.03,Yes,No,6363.61,India,21
SES018939,2022-10-21,Direct,Tablet,Fashion,15,102.59,Yes,No,22960.58,Canada,48
SES018940,2023-09-18,Direct,Mobile,Fashion,4,4.17,No,Yes,29187.64,Canada,47
SES018941,2025-11-05,YouTube,Tablet,Fashion,18,107.74,No,Yes,9172.61,USA,25
SES018942,2022-11-14,Direct,Desktop,Sports,26,117.42,Yes,Yes,2685.1,Germany,62
SES018943,2024-03-10,Instagram,Mobile,Beauty,25,5.8,No,No,21305.86,USA,45
SES018944,2023-07-05,Instagram,Desktop,Home,24,116.14,Yes,No,29725.09,Germany,61
SES018945,2024-05-03,YouTube,Tablet,Home,13,112.05,No,No,19567.12,Germany,25
SES018946,2025-04-12,Instagram,Tablet,Electronics,11,110.61,No,No,22315.45,Germany,20
SES018947,2022-01-13,Facebook,Mobile,Beauty,3,42.44,No,Yes,3368.14,Bangladesh,41
SES018948,2024-04-04,YouTube,Tablet,Fashion,27,78.56,No,Yes,16694.98,Bangladesh,43
SES018949,2022-05-28,Direct,Mobile,Home,24,97.79,No,No,23017.77,Germany,34
SES018950,2024-10-15,Direct,Tablet,Electronics,27,62.25,No,No,24018.73,India,56
SES018951,2024-02-28,Google,Desktop,Home,7,22.94,No,No,21401.94,India,26
SES018952,2025-02-13,Direct,Mobile,Beauty,12,59.75,Yes,Yes,14652.18,Bangladesh,42
SES018953,2022-11-16,Facebook,Tablet,Beauty,26,97.58,Yes,No,6764.52,Germany,24
SES018954,2022-11-21,YouTube,Desktop,Fashion,21,43.04,Yes,Yes,7988.33,India,62
SES018955,2025-04-02,YouTube,Desktop,Electronics,6,105.66,Yes,No,10208.59,India,37
SES018956,2023-09-23,YouTube,Desktop,Home,16,44.53,Yes,No,24819.75,Bangladesh,34
SES018957,2025-05-26,Instagram,Mobile,Home,16,46.31,Yes,No,2562.45,Bangladesh,29
SES018958,2023-10-29,Google,Tablet,Fashion,14,51.81,No,No,13689.93,Germany,59
SES018959,2022-07-14,Facebook,Tablet,Home,20,119.07,No,No,14337.79,India,26
SES018960,2025-03-14,YouTube,Tablet,Beauty,29,16.45,No,Yes,23830.15,Bangladesh,44
SES018961,2022-01-15,YouTube,Desktop,Home,4,13.6,Yes,No,27074.89,India,30
SES018962,2023-12-05,Instagram,Tablet,Fashion,23,43.74,No,No,22743.33,Germany,56
SES018963,2022-08-22,Google,Tablet,Fashion,17,69.37,Yes,No,10290.47,India,46
SES018964,2024-04-19,Google,Tablet,Fashion,6,117.59,Yes,No,12393.21,Germany,33
SES018965,2022-06-27,YouTube,Mobile,Home,26,69.51,No,No,22644.31,Bangladesh,22
SES018966,2025-06-21,Instagram,Tablet,Sports,20,115.69,No,No,22443.58,USA,18
SES018967,2023-05-20,Facebook,Desktop,Sports,8,96.99,No,No,4091.68,Canada,52
SES018968,2023-02-18,YouTube,Mobile,Sports,18,52.0,Yes,No,2586.91,India,20
SES018969,2024-11-10,Facebook,Desktop,Sports,7,87.85,Yes,Yes,7186.17,India,42
SES018970,2025-02-07,Facebook,Mobile,Beauty,26,52.07,No,Yes,10676.26,India,48
SES018971,2023-07-21,Google,Desktop,Fashion,11,18.35,Yes,Yes,21276.26,India,61
SES018972,2024-07-12,Google,Tablet,Beauty,15,48.76,No,Yes,5675.96,Bangladesh,54
SES018973,2023-08-28,YouTube,Mobile,Sports,2,34.12,Yes,No,10893.42,Bangladesh,19
SES018974,2025-02-25,Instagram,Desktop,Fashion,23,69.3,Yes,No,6087.08,Germany,38
SES018975,2023-12-10,Direct,Mobile,Sports,16,103.18,Yes,No,22587.65,Germany,48
SES018976,2022-11-20,Instagram,Mobile,Home,8,62.4,Yes,Yes,13579.69,India,55
SES018977,2024-05-05,Direct,Desktop,Beauty,24,8.82,Yes,No,24919.02,India,40
SES018978,2022-08-07,YouTube,Tablet,Electronics,24,36.63,Yes,Yes,25701.0,Bangladesh,26
SES018979,2024-02-27,Facebook,Mobile,Sports,23,6.03,Yes,No,24537.76,Bangladesh,25
SES018980,2022-07-13,Facebook,Desktop,Home,12,28.53,No,No,6552.01,India,57
SES018981,2024-07-21,Facebook,Mobile,Electronics,14,86.57,No,No,9301.05,India,53
SES018982,2025-04-19,Facebook,Tablet,Electronics,4,23.35,Yes,No,13933.62,USA,34
SES018983,2024-01-07,YouTube,Mobile,Beauty,1,3.0,No,No,29840.66,Canada,63
SES018984,2025-01-09,Direct,Desktop,Beauty,17,5.48,No,No,12694.17,Germany,52
SES018985,2024-11-01,Direct,Desktop,Home,26,52.88,No,No,9897.79,USA,37
SES018986,2023-02-04,Facebook,Mobile,Home,15,73.3,No,Yes,26570.5,USA,56
SES018987,2022-02-13,Instagram,Tablet,Sports,13,100.74,No,No,12629.38,Bangladesh,35
SES018988,2025-04-27,Direct,Desktop,Electronics,27,89.39,Yes,No,25259.27,India,25
SES018989,2022-09-02,Instagram,Mobile,Sports,25,10.03,No,No,21109.01,USA,62
SES018990,2022-06-22,Google,Tablet,Home,3,38.58,No,No,5126.88,Germany,51
SES018991,2023-09-16,YouTube,Tablet,Sports,2,53.41,Yes,No,17669.68,Canada,53
SES018992,2024-05-10,Google,Desktop,Sports,29,23.42,No,No,915.91,Germany,58
SES018993,2022-03-13,Facebook,Tablet,Electronics,9,114.47,Yes,Yes,20837.69,India,27
SES018994,2025-02-20,Google,Mobile,Fashion,16,72.63,Yes,Yes,11996.39,USA,39
SES018995,2024-03-17,YouTube,Desktop,Fashion,8,98.86,Yes,Yes,16346.15,Canada,47
SES018996,2024-02-23,Google,Tablet,Electronics,7,84.55,Yes,No,21389.81,India,44
SES018997,2023-12-02,Instagram,Tablet,Beauty,20,51.33,Yes,Yes,25335.58,Canada,56
SES018998,2022-05-10,YouTube,Tablet,Fashion,1,56.04,No,Yes,2373.48,India,29
SES018999,2025-06-27,Instagram,Tablet,Electronics,9,105.25,Yes,No,29108.14,Bangladesh,36
SES019000,2022-06-07,Instagram,Mobile,Home,4,109.12,Yes,No,19636.31,India,47
SES019001,2022-12-24,Google,Tablet,Sports,29,86.89,No,No,25200.54,USA,39
SES019002,2024-10-06,Google,Mobile,Electronics,17,79.22,No,Yes,10668.71,Bangladesh,60
SES019003,2023-12-16,Instagram,Desktop,Fashion,8,67.43,Yes,No,15627.82,Canada,54
SES019004,2024-12-21,Direct,Tablet,Sports,23,27.67,Yes,Yes,29701.98,India,54
SES019005,2025-01-23,YouTube,Mobile,Home,6,115.06,Yes,No,12004.69,India,56
SES019006,2022-07-13,Direct,Mobile,Electronics,9,24.34,Yes,No,24880.45,Germany,21
SES019007,2023-09-10,Facebook,Desktop,Home,5,111.41,No,No,21407.75,Bangladesh,44
SES019008,2025-05-14,Facebook,Tablet,Electronics,4,108.83,No,No,631.99,India,21
SES019009,2025-03-03,Facebook,Mobile,Home,16,67.4,No,Yes,18040.93,USA,39
SES019010,2024-12-04,Facebook,Tablet,Fashion,26,54.88,Yes,Yes,29277.2,Germany,33
SES019011,2023-05-12,Direct,Desktop,Fashion,24,57.48,No,No,15385.63,India,46
SES019012,2022-10-21,Instagram,Desktop,Fashion,28,65.73,No,No,20129.83,USA,42
SES019013,2022-03-12,Instagram,Tablet,Beauty,6,8.7,Yes,Yes,20160.5,Bangladesh,46
SES019014,2024-06-25,Instagram,Tablet,Beauty,1,69.66,No,Yes,6832.29,Germany,32
SES019015,2024-11-19,Instagram,Desktop,Beauty,26,38.5,Yes,Yes,3903.99,India,51
SES019016,2022-04-04,Direct,Mobile,Home,20,100.82,Yes,No,23341.53,India,39
SES019017,2025-11-16,Google,Tablet,Electronics,26,92.29,No,Yes,11255.7,Canada,51
SES019018,2024-10-26,Google,Tablet,Fashion,26,26.07,Yes,No,17619.58,India,50
SES019019,2023-06-25,Facebook,Mobile,Electronics,28,9.44,Yes,No,14248.44,Canada,24
SES019020,2023-03-23,Instagram,Mobile,Beauty,10,14.9,No,No,6561.24,Bangladesh,18
SES019021,2022-12-25,Facebook,Mobile,Fashion,19,46.39,Yes,No,10717.15,Canada,56
SES019022,2022-02-24,Facebook,Desktop,Beauty,3,73.98,Yes,No,10672.13,Canada,48
SES019023,2024-06-14,Google,Tablet,Electronics,8,100.83,No,No,676.12,Germany,47
SES019024,2022-12-14,YouTube,Desktop,Fashion,7,15.07,Yes,No,10330.1,USA,52
SES019025,2023-05-15,Instagram,Mobile,Sports,4,75.87,Yes,No,25590.32,Canada,53
SES019026,2024-06-10,Instagram,Mobile,Sports,24,116.77,No,No,20974.16,India,62
SES019027,2025-09-19,Facebook,Tablet,Home,5,52.49,No,No,19020.64,India,43
SES019028,2023-06-02,YouTube,Mobile,Electronics,2,93.45,Yes,Yes,3192.92,USA,23
SES019029,2023-08-13,Facebook,Tablet,Home,16,108.02,No,Yes,589.78,Bangladesh,55
SES019030,2025-02-28,YouTube,Mobile,Sports,1,59.67,Yes,Yes,10421.22,India,38
SES019031,2023-12-26,Direct,Tablet,Beauty,19,2.85,No,No,13014.33,Canada,43
SES019032,2024-01-01,Google,Mobile,Fashion,22,39.84,Yes,No,11789.24,Germany,45
SES019033,2025-07-02,Direct,Mobile,Fashion,12,27.33,No,Yes,20074.09,Canada,56
SES019034,2023-04-28,Google,Mobile,Beauty,29,34.25,No,No,25692.48,Bangladesh,35
SES019035,2022-04-09,Direct,Mobile,Fashion,7,1.02,Yes,Yes,18409.07,USA,62
SES019036,2025-01-30,YouTube,Mobile,Sports,20,30.79,No,No,25455.41,Bangladesh,30
SES019037,2024-03-10,Direct,Mobile,Beauty,12,7.93,No,No,19638.78,Canada,64
SES019038,2022-01-23,Facebook,Tablet,Electronics,24,62.43,No,Yes,14642.76,Canada,61
SES019039,2024-05-25,Facebook,Mobile,Electronics,22,104.68,Yes,No,6156.14,Canada,48
SES019040,2022-08-12,Google,Tablet,Home,21,113.78,Yes,Yes,21456.12,Canada,48
SES019041,2025-02-05,YouTube,Tablet,Beauty,15,82.5,Yes,No,8042.62,USA,37
SES019042,2025-03-02,Google,Mobile,Home,3,98.91,Yes,No,51.99,Bangladesh,47
SES019043,2022-02-03,Google,Mobile,Fashion,13,50.52,Yes,No,24283.83,India,48
SES019044,2022-12-16,Instagram,Mobile,Electronics,26,113.37,No,No,3872.51,USA,37
SES019045,2023-10-02,Google,Mobile,Electronics,2,103.98,No,No,1042.03,India,40
SES019046,2023-08-31,YouTube,Mobile,Fashion,18,91.01,Yes,No,23386.79,Germany,34
SES019047,2023-05-22,Google,Desktop,Sports,13,105.84,No,Yes,12349.74,Bangladesh,55
SES019048,2024-03-24,Google,Tablet,Home,11,66.88,No,No,9718.85,Germany,59
SES019049,2023-09-05,YouTube,Mobile,Sports,15,102.25,Yes,Yes,12601.41,Germany,35
SES019050,2025-06-20,YouTube,Mobile,Electronics,6,11.54,Yes,No,10527.64,Bangladesh,45
SES019051,2025-08-08,Instagram,Desktop,Home,13,45.32,Yes,No,1150.78,Canada,28
SES019052,2025-06-09,YouTube,Desktop,Fashion,14,63.03,Yes,No,11931.04,India,29
SES019053,2022-03-08,Direct,Mobile,Electronics,29,77.58,Yes,No,2647.14,Canada,19
SES019054,2024-05-18,Google,Mobile,Home,22,78.97,No,Yes,23795.02,USA,50
SES019055,2022-02-13,Direct,Tablet,Sports,14,30.4,Yes,No,4505.55,USA,27
SES019056,2025-09-23,Facebook,Desktop,Electronics,17,29.57,Yes,No,10308.06,Canada,19
SES019057,2023-04-29,Instagram,Mobile,Home,11,99.93,No,No,11902.16,USA,39
SES019058,2023-01-28,Google,Desktop,Fashion,3,44.55,Yes,No,9490.49,Bangladesh,18
SES019059,2023-06-11,Instagram,Tablet,Electronics,13,61.03,Yes,No,9379.48,Canada,62
SES019060,2023-09-03,Google,Desktop,Sports,6,83.62,Yes,No,29583.8,Canada,28
SES019061,2022-12-02,Instagram,Tablet,Electronics,18,71.73,Yes,No,14555.28,Canada,18
SES019062,2025-05-31,YouTube,Tablet,Sports,6,23.33,No,Yes,1621.83,Bangladesh,19
SES019063,2023-02-05,YouTube,Tablet,Home,1,29.67,No,Yes,29942.42,India,36
SES019064,2022-02-05,YouTube,Tablet,Beauty,24,38.74,No,Yes,25953.13,Bangladesh,56
SES019065,2025-10-29,Facebook,Mobile,Fashion,7,53.75,Yes,No,13611.34,India,58
SES019066,2023-12-29,Instagram,Desktop,Electronics,5,36.46,Yes,No,2557.12,Bangladesh,40
SES019067,2022-08-04,Direct,Desktop,Home,17,47.02,Yes,No,16424.63,India,21
SES019068,2025-12-06,Direct,Desktop,Sports,1,51.91,Yes,No,8226.48,Canada,60
SES019069,2025-05-10,Instagram,Mobile,Home,4,34.6,No,No,7991.73,Bangladesh,50
SES019070,2023-04-12,Facebook,Desktop,Sports,26,90.37,Yes,Yes,1684.23,Germany,31
SES019071,2022-03-01,Instagram,Mobile,Sports,7,39.46,Yes,No,23062.56,Germany,26
SES019072,2025-11-06,Instagram,Mobile,Home,2,64.7,Yes,Yes,5328.34,Bangladesh,63
SES019073,2023-03-06,Direct,Tablet,Home,25,23.79,Yes,No,13651.11,Germany,40
SES019074,2023-07-30,Google,Mobile,Sports,25,110.67,Yes,Yes,7384.19,USA,56
SES019075,2023-07-10,Google,Desktop,Fashion,28,73.85,No,Yes,16348.71,Bangladesh,57
SES019076,2025-10-24,Direct,Tablet,Home,22,27.0,No,No,7628.82,Canada,59
SES019077,2025-04-30,Direct,Desktop,Fashion,29,66.48,Yes,Yes,6350.17,Canada,61
SES019078,2024-11-12,Facebook,Mobile,Beauty,16,81.93,Yes,No,4345.28,Germany,49
SES019079,2022-07-17,Google,Mobile,Sports,20,37.09,Yes,No,24921.22,Bangladesh,34
SES019080,2023-11-18,Google,Mobile,Home,8,113.08,Yes,Yes,14326.81,Bangladesh,33
SES019081,2024-02-25,Facebook,Desktop,Electronics,26,50.97,No,No,8305.0,India,30
SES019082,2022-02-10,Instagram,Desktop,Sports,16,71.98,No,No,6387.66,USA,45
SES019083,2024-05-15,Google,Desktop,Beauty,14,64.61,Yes,No,19069.93,Canada,45
SES019084,2024-07-04,YouTube,Desktop,Fashion,12,117.45,No,Yes,26032.95,Germany,21
SES019085,2024-11-19,Google,Tablet,Home,1,58.88,Yes,Yes,13603.91,Bangladesh,49
SES019086,2024-06-16,Instagram,Mobile,Home,29,28.93,No,No,29797.3,India,44
SES019087,2022-10-01,Google,Tablet,Sports,13,51.37,No,Yes,11426.31,USA,31
SES019088,2023-03-04,Instagram,Mobile,Beauty,21,34.58,Yes,No,17373.57,India,40
SES019089,2023-06-24,Facebook,Mobile,Home,12,25.71,Yes,Yes,26535.67,Bangladesh,43
SES019090,2024-07-22,Instagram,Tablet,Beauty,1,51.59,Yes,No,7304.49,Germany,62
SES019091,2024-05-19,Google,Desktop,Beauty,23,110.87,Yes,No,16366.33,Bangladesh,41
SES019092,2024-09-22,Instagram,Tablet,Beauty,19,43.2,Yes,No,17418.22,Germany,47
SES019093,2023-09-27,Direct,Tablet,Home,5,90.37,Yes,Yes,23139.42,Canada,49
SES019094,2023-06-14,Direct,Mobile,Electronics,25,59.73,Yes,No,24599.77,USA,50
SES019095,2024-10-29,Direct,Mobile,Home,16,78.63,No,No,26769.39,India,48
SES019096,2023-12-23,YouTube,Tablet,Beauty,1,35.47,Yes,No,9602.21,Canada,64
SES019097,2025-06-21,Instagram,Mobile,Home,20,38.35,Yes,No,7513.48,Bangladesh,21
SES019098,2025-08-13,Instagram,Tablet,Home,22,16.97,Yes,No,3487.02,USA,34
SES019099,2022-03-27,Direct,Tablet,Sports,21,8.97,No,No,13450.66,Bangladesh,39
SES019100,2022-07-07,Facebook,Mobile,Home,26,92.47,No,No,19263.04,USA,25
SES019101,2022-01-22,YouTube,Tablet,Fashion,13,80.38,No,No,3506.07,Bangladesh,50
SES019102,2022-03-15,Instagram,Desktop,Sports,8,50.92,Yes,Yes,12408.19,Canada,35
SES019103,2022-11-18,Facebook,Mobile,Electronics,27,117.42,Yes,Yes,4736.63,Canada,22
SES019104,2024-01-31,Direct,Desktop,Electronics,4,11.0,Yes,No,23126.8,Canada,35
SES019105,2022-01-12,Google,Tablet,Sports,21,14.26,No,No,6882.23,USA,37
SES019106,2022-07-04,Instagram,Mobile,Electronics,13,114.61,No,Yes,29390.18,USA,19
SES019107,2023-03-11,Direct,Mobile,Sports,8,102.76,Yes,No,4527.74,Germany,57
SES019108,2022-03-24,YouTube,Desktop,Sports,2,119.96,Yes,No,23045.88,Germany,54
SES019109,2025-08-22,YouTube,Tablet,Sports,21,6.65,Yes,Yes,26919.53,Canada,52
SES019110,2025-09-24,Facebook,Mobile,Home,24,67.41,No,No,5665.09,India,23
SES019111,2024-04-16,Facebook,Desktop,Sports,10,60.89,Yes,Yes,12675.53,Canada,23
SES019112,2025-08-02,Google,Mobile,Sports,2,43.15,Yes,Yes,25636.88,USA,36
SES019113,2024-08-24,Direct,Mobile,Sports,4,81.7,No,Yes,1139.93,India,20
SES019114,2025-03-05,Instagram,Desktop,Beauty,25,82.74,Yes,Yes,2522.57,Canada,33
SES019115,2023-06-05,Facebook,Tablet,Sports,2,53.41,No,Yes,20366.61,India,62
SES019116,2022-08-28,Instagram,Mobile,Beauty,13,28.74,Yes,Yes,7875.68,Canada,34
SES019117,2024-09-18,Instagram,Desktop,Beauty,12,62.61,No,Yes,6419.38,India,26
SES019118,2023-05-11,Google,Tablet,Sports,25,24.24,No,No,13769.03,Bangladesh,38
SES019119,2023-01-06,Direct,Tablet,Sports,21,105.89,Yes,Yes,10013.19,USA,26
SES019120,2025-07-14,Instagram,Mobile,Sports,18,42.6,No,No,13951.86,India,31
SES019121,2023-08-06,Google,Mobile,Fashion,2,91.94,Yes,No,25463.03,India,59
SES019122,2024-09-16,Google,Desktop,Home,18,119.02,No,No,18409.74,Canada,31
SES019123,2024-09-16,Facebook,Mobile,Beauty,2,84.92,Yes,No,4481.25,Germany,63
SES019124,2024-05-02,Google,Mobile,Sports,18,47.7,Yes,No,27368.03,Bangladesh,58
SES019125,2024-02-04,Facebook,Desktop,Sports,16,90.15,No,No,970.91,Bangladesh,31
SES019126,2022-04-05,YouTube,Mobile,Electronics,12,46.21,No,No,4519.62,USA,20
SES019127,2025-02-27,Direct,Mobile,Home,13,90.67,Yes,Yes,10804.44,Germany,21
SES019128,2022-06-25,Instagram,Desktop,Electronics,7,64.72,No,Yes,21749.33,Germany,31
SES019129,2023-02-28,Direct,Tablet,Home,25,108.93,No,No,19911.74,USA,43
SES019130,2022-06-11,YouTube,Desktop,Home,15,100.68,Yes,No,8046.42,Germany,26
SES019131,2024-09-25,Instagram,Desktop,Sports,23,30.39,Yes,No,16024.94,USA,60
SES019132,2023-02-08,Direct,Mobile,Home,17,20.71,No,Yes,16075.12,Canada,28
SES019133,2025-01-19,Google,Desktop,Fashion,1,108.74,Yes,No,15923.56,USA,29
SES019134,2025-07-07,Facebook,Desktop,Sports,13,4.61,Yes,No,12823.32,USA,53
SES019135,2022-07-08,Facebook,Mobile,Beauty,14,46.16,Yes,No,7818.29,Canada,50
SES019136,2022-04-14,Facebook,Mobile,Fashion,6,56.73,Yes,No,23693.97,USA,60
SES019137,2024-12-14,Facebook,Tablet,Fashion,12,95.26,No,No,22221.05,Germany,57
SES019138,2024-03-28,YouTube,Mobile,Sports,25,79.21,No,No,26455.08,Canada,54
SES019139,2024-09-13,YouTube,Tablet,Electronics,29,26.16,No,No,5176.84,Germany,58
SES019140,2023-03-09,YouTube,Tablet,Beauty,9,55.31,No,Yes,19909.16,Germany,20
SES019141,2023-07-15,Direct,Mobile,Sports,26,89.64,No,Yes,29827.92,India,58
SES019142,2024-08-27,Facebook,Tablet,Fashion,23,116.0,No,Yes,17957.06,Germany,26
SES019143,2025-08-18,Direct,Tablet,Fashion,26,95.75,No,No,8856.55,Canada,33
SES019144,2023-07-31,Direct,Mobile,Electronics,2,111.3,Yes,No,20037.79,Canada,63
SES019145,2023-10-09,Facebook,Mobile,Fashion,24,27.45,Yes,Yes,5866.51,Germany,21
SES019146,2025-08-18,Google,Desktop,Home,29,113.55,No,Yes,4948.68,Germany,63
SES019147,2024-03-29,YouTube,Tablet,Beauty,16,69.98,Yes,Yes,8889.61,Germany,38
SES019148,2025-06-08,Direct,Mobile,Sports,12,79.27,Yes,Yes,4099.19,Bangladesh,31
